intent_id,priority,awaiting_field,unresolved,missing,present,entity_values,eliza_de,extra,comments
billing_high_morereasons,100,billing_morereason,None,billing_morereason,None,,"[
  {
    ""ResponseType"": 0,
    ""ResponseValue"": {
      ""text"": ""Dies können weitere Gründe dafür sein, dass Ihre Rechnung höher ausgefallen ist, als erwartet:"",
      ""spokenText"": ""Dies können weitere Gründe dafür sein, dass Ihre Rechnung höher ausgefallen ist, als erwartet:""
    },
    ""ResponseTrigger"": null
  },
  {
    ""ResponseType"": 3,
    ""ResponseTrigger"": null,
    ""ResponseValue"": {
      ""cards"": [
        {
          ""text"": ""Sie haben Ihre Freiminuten überschritten"",
          ""spokenText"": ""Sie haben Ihre Freiminuten überschritten"",
          ""options"": [
            {
              ""text"": ""Freiminuten"",
              ""spokenText"": ""Freiminuten"",
              ""nluentityvalue"": ""Freiminuten""
            }
          ]
        },
        {
          ""text"": ""Mehrwertdienste gewählt: SMS, MMS, Sonderrufnummer"",
          ""spokenText"": ""Mehrwertdienste gewählt: SMS, MMS, Sonderrufnummer"",
          ""options"": [
            {
              ""text"": ""Mehrwertdienste"",
              ""spokenText"": ""Mehrwertdienste"",
              ""nluentityvalue"": ""Mehrwertdienste""
            }
          ]
        },
        {
          ""text"": ""Es handelt sich um eine Nachverrechnung"",
          ""spokenText"": ""Es handelt sich um eine Nachverrechnung"",
          ""options"": [
            {
              ""text"": ""Nachverrechnung"",
              ""spokenText"": ""Nachverrechnung"",
              ""nluentityvalue"": ""Nachverrechnung""
            }
          ]
        },
        {
          ""text"": ""Die jährliche Servicepauschale wurde verrechnet"",
          ""spokenText"": ""Die jährliche Servicepauschale wurde verrechnet"",
          ""options"": [
            {
              ""text"": ""Servicepauschale"",
              ""spokenText"": ""Servicepauschale"",
              ""nluentityvalue"": ""Servicepauschale""
            }
          ]
        },
        {
          ""text"": ""Es handelt sich um Auslandsgebühren"",
          ""spokenText"": ""Es handelt sich um Auslandsgebühren"",
          ""options"": [
            {
              ""text"": ""Auslandsgebühren"",
              ""spokenText"": ""Auslandsgebühren"",
              ""nluentityvalue"": ""Auslandsgebuhren""
            }
          ]
        }
      ]
    }
  }
]",BILL-010
,90,billing_morereason,billing_morereason,None,None,,"[
  {
    ""ResponseType"": 0,
    ""ResponseValue"": {
      ""text"": ""Dies können weitere Gründe dafür sein, dass Ihre Rechnung höher ausgefallen ist, als erwartet:"",
      ""spokenText"": ""Dies können weitere Gründe dafür sein, dass Ihre Rechnung höher ausgefallen ist, als erwartet:""
    },
    ""ResponseTrigger"": null
  },
  {
    ""ResponseType"": 3,
    ""ResponseTrigger"": null,
    ""ResponseValue"": {
      ""cards"": [
        {
          ""text"": ""Sie haben Ihre Freiminuten überschritten"",
          ""spokenText"": ""Sie haben Ihre Freiminuten überschritten"",
          ""options"": [
            {
              ""text"": ""Freiminuten"",
              ""spokenText"": ""Freiminuten"",
              ""nluentityvalue"": ""Freiminuten""
            }
          ]
        },
        {
          ""text"": ""Mehrwertdienste gewählt: SMS, MMS, Sonderrufnummer"",
          ""spokenText"": ""Mehrwertdienste gewählt: SMS, MMS, Sonderrufnummer"",
          ""options"": [
            {
              ""text"": ""Mehrwertdienste"",
              ""spokenText"": ""Mehrwertdienste"",
              ""nluentityvalue"": ""Mehrwertdienste""
            }
          ]
        },
        {
          ""text"": ""Es handelt sich um eine Nachverrechnung"",
          ""spokenText"": ""Es handelt sich um eine Nachverrechnung"",
          ""options"": [
            {
              ""text"": ""Nachverrechnung"",
              ""spokenText"": ""Nachverrechnung"",
              ""nluentityvalue"": ""Nachverrechnung""
            }
          ]
        },
        {
          ""text"": ""Die jährliche Servicepauschale wurde verrechnet"",
          ""spokenText"": ""Die jährliche Servicepauschale wurde verrechnet"",
          ""options"": [
            {
              ""text"": ""Servicepauschale"",
              ""spokenText"": ""Servicepauschale"",
              ""nluentityvalue"": ""Servicepauschale""
            }
          ]
        },
        {
          ""text"": ""Es handelt sich um Auslandsgebühren"",
          ""spokenText"": ""Es handelt sich um Auslandsgebühren"",
          ""options"": [
            {
              ""text"": ""Auslandsgebühren"",
              ""spokenText"": ""Auslandsgebühren"",
              ""nluentityvalue"": ""Auslandsgebuhren""
            }
          ]
        }
      ]
    }
  }
]",BILL-010
,90,none,None,None,billing_morereason,"[('billing_morereason', 'freeminutes')]","[
  {
    ""ResponseType"": 1,
    ""ResponseValue"": {
      ""text"": ""In Ihrem persönlichen Kundenportal Mein T-Mobile, die My T-Mobile App oder per SMS können Sie Ihre Freieinheiten jederzeit selbst abfragen."",
      ""spokenText"": ""In Ihrem persönlichen Kundenportal Mein T-Mobile, die My T-Mobile App oder per SMS können Sie Ihre Freieinheiten jederzeit selbst abfragen."",
      ""options"": [
        {
          ""text"": ""Zu Mein T-Mobile"",
          ""spokenText"": ""Zu Mein T-Mobile"",
          ""url"": ""https://mein.t-mobile.at/myTNT/portlet.page?shortcut=freieinheiten""
        },
        {
          ""text"": ""Zur My T-Mobile App"",
          ""spokenText"": ""Zur My T-Mobile App"",
          ""url"": ""https://www.t-mobile.at/Mein-t-Mobile/tApps/myT_app.php""
        }
      ]
    },
    ""ResponseTrigger"": null
  },
  {
    ""ResponseType"": 0,
    ""ResponseValue"": {
      ""text"": ""Per SMS senden Sie bitte den Text mit 'MIN', 'SMS' oder 'WEB' an die 2323. Im Anschluss erhalten Sie von uns den jeweiligen Freieinheitenstand."",
      ""spokenText"": ""Per SMS senden Sie bitte den Text mit 'MIN', 'SMS' oder 'WEB' an die 2323. Im Anschluss erhalten Sie von uns den jeweiligen Freieinheitenstand.""
    },
    ""ResponseTrigger"": {
      ""timeDelayInSecs"": 5
    }
  },
  {
    ""ResponseType"": 1,
    ""ResponseValue"": {
      ""text"": ""Falls Sie mit Ihren aktuellen Freieinheiten nicht auskommen, prüfen Sie am besten, ob ein Tarifwechsel auf unsere aktuellen Tarife für Sie Sinn macht oder nutzen Sie eines unserer vielen Zusatzpakete."",
      ""spokenText"": ""Falls Sie mit Ihren aktuellen Freieinheiten nicht auskommen, prüfen Sie am besten, ob ein Tarifwechsel auf unsere aktuellen Tarife für Sie Sinn macht oder nutzen Sie eines unserer vielen Zusatzpakete."",
      ""options"": [
        {
          ""text"": ""Tarifwechsel"",
          ""spokenText"": ""Tarifwechsel"",
          ""url"": ""https://mein.t-mobile.at/myTNT/product.page""
        },
        {
          ""text"": ""Tarife"",
          ""spokenText"": ""Tarife"",
          ""url"": ""http://shop.t-mobile.at/tarife/voice""
        },
        {
          ""text"": ""Zusatzpakete"",
          ""spokenText"": ""Zusatzpakete"",
          ""url"": ""http://www.t-mobile.at/tarife/zusatzpakete/""
        }
      ]
    },
    ""ResponseTrigger"": {
      ""timeDelayInSecs"": 5
    }
  }
]",BILL-011
,90,none,None,None,billing_morereason,"[('billing_morereason', 'valueaddedservices')]",{{intent:billing_valueaddedservices}},
,90,none,None,None,billing_morereason,"[('billing_morereason', 'accounts')]","[
  {
    ""ResponseType"": 0,
    ""ResponseValue"": {
      ""text"": ""Wenn Sie kurz vor Ende des Abrechnungszeitraumes Datenverbindungen herstellen oder im Ausland telefonieren sollten, kann es passieren, dass diese Kosten erst in der nachfolgenden Rechnung abgerechnet werden."",
      ""spokenText"": ""Wenn Sie kurz vor Ende des Abrechnungszeitraumes Datenverbindungen herstellen oder im Ausland telefonieren sollten, kann es passieren, dass diese Kosten erst in der nachfolgenden Rechnung abgerechnet werden.""
    },
    ""ResponseTrigger"": null
  },
  {
    ""ResponseType"": 0,
    ""ResponseValue"": {
      ""text"": ""Unser Tipp: Auf Ihrem Einzelgesprächsnachweis werden alle genutzten Leistungen im Detail aufgeschlüsselt. Hier können Sie eventuelle Nachverrechnungen anhand des Datums erkennen."",
      ""spokenText"": ""Unser Tipp: Auf Ihrem Einzelgesprächsnachweis werden alle genutzten Leistungen im Detail aufgeschlüsselt. Hier können Sie eventuelle Nachverrechnungen anhand des Datums erkennen.""
    },
    ""ResponseTrigger"": {
      ""timeDelayInSecs"": 5
    }
  }
]",BILL-013
,90,billing_listservices,None,billing_listservices,billing_morereason,"[('billing_morereason', 'servicepackage')]","[
  {
    ""ResponseType"": 0,
    ""ResponseValue"": {
      ""text"": ""In der Servicepauschale, für 22 € brutto im Jahr, werden häufig in Anspruch genommene, kostenpflichtige Leistungen zusammengefasst."",
      ""spokenText"": ""In der Servicepauschale, für 22 euro brutto im Jahr, werden häufig in Anspruch genommene, kostenpflichtige Leistungen zusammengefasst.""
    },
    ""ResponseTrigger"": null
  },
  {
    ""ResponseType"": 0,
    ""ResponseValue"": {
      ""text"": ""T-Mobile KundInnen, die ab 01.07.2011 einen Vertragsabschluss oder einen Tarifwechsel in einen neuen Tarif durchgeführt haben, wird jährlich die Servicepauschale in der Höhe von 22,- € in Rechnung gestellt."",
      ""spokenText"": ""T-Mobile KundInnen, die ab 01.07.2011 einen Vertragsabschluss oder einen Tarifwechsel in einen neuen Tarif durchgeführt haben, wird jährlich die Servicepauschale in der Höhe von 22,- € in Rechnung gestellt.""
    },
    ""ResponseTrigger"": null
  },
  {
    ""ResponseType"": 1,
    ""ResponseValue"": {
      ""text"": ""Eine Übersicht, der inkludierten Leistungen, finden Sie in unserer Auflistung."",
      ""spokenText"": ""Eine Übersicht, der inkludierten Leistungen, finden Sie in unserer Auflistung."",
      ""options"": [
        {
          ""text"": ""Alle Leistungen"",
          ""spokenText"": ""Alle Leistungen"",
          ""nluentityvalue"": ""Alle Leistungen""
        }
      ]
    },
    ""ResponseTrigger"": null
  }
]",BILL-014
,90,billing_listservices,billing_listservices,None,billing_morereason,"[('billing_morereason', 'servicepackage')]","[
  {
    ""ResponseType"": 0,
    ""ResponseValue"": {
      ""text"": ""In der Servicepauschale, für 22 € brutto im Jahr, werden häufig in Anspruch genommene, kostenpflichtige Leistungen zusammengefasst."",
      ""spokenText"": ""In der Servicepauschale, für 22 euro brutto im Jahr, werden häufig in Anspruch genommene, kostenpflichtige Leistungen zusammengefasst.""
    },
    ""ResponseTrigger"": null
  },
  {
    ""ResponseType"": 0,
    ""ResponseValue"": {
      ""text"": ""T-Mobile KundInnen, die ab 01.07.2011 einen Vertragsabschluss oder einen Tarifwechsel in einen neuen Tarif durchgeführt haben, wird jährlich die Servicepauschale in der Höhe von 22,- € in Rechnung gestellt."",
      ""spokenText"": ""T-Mobile KundInnen, die ab 01.07.2011 einen Vertragsabschluss oder einen Tarifwechsel in einen neuen Tarif durchgeführt haben, wird jährlich die Servicepauschale in der Höhe von 22,- € in Rechnung gestellt.""
    },
    ""ResponseTrigger"": null
  },
  {
    ""ResponseType"": 1,
    ""ResponseValue"": {
      ""text"": ""Eine Übersicht, der inkludierten Leistungen, finden Sie in unserer Auflistung."",
      ""spokenText"": ""Eine Übersicht, der inkludierten Leistungen, finden Sie in unserer Auflistung."",
      ""options"": [
        {
          ""text"": ""Alle Leistungen"",
          ""spokenText"": ""Alle Leistungen"",
          ""nluentityvalue"": ""Alle Leistungen""
        }
      ]
    },
    ""ResponseTrigger"": null
  }
]",BILL-014
,80,none,None,None,billing_listservices,"[('billing_listservices', 'listservices')]","[
  {
    ""ResponseType"": 0,
    ""ResponseValue"": {
      ""text"": ""In Ihrer Servicepauschale sind folgende Leistungen inkludiert: * SIM-Karte Vertragsabschluss * Sperre Diebstahl * Sperre Mehrwertnummern * Beauskunftung Freieinheiten/laufende Kosten * Änderung Kundenkennwort * Entsperrung Serviceportal * Deaktivierung Sprachbox * Sperre Zahlungsdienste * GPRS-Sperre durch den Kundenservice * PUK-Beauskunftung Serviceline/im Shop * Adressänderung "",
      ""spokenText"": ""In Ihrer Servicepauschale sind folgende Leistungen inkludiert: * SIM-Karte Vertragsabschluss * Sperre Diebstahl * Sperre Mehrwertnummern * Beauskunftung Freieinheiten/laufende Kosten * Änderung Kundenkennwort * Entsperrung Serviceportal * Deaktivierung Sprachbox * Sperre Zahlungsdienste * GPRS-Sperre durch den Kundenservice * PUK-Beauskunftung Serviceline/im Shop * Adressänderung ""
    },
    ""ResponseTrigger"": null
  }
]",BILL-025
,90,none,None,None,billing_morereason,"[('billing_morereason', 'foreigncharges')]","[
  {
    ""ResponseType"": 0,
    ""ResponseValue"": {
      ""text"": ""Wenn Sie ins Ausland telefonieren oder unsere Dienste außerhalb Österreichs nutzen, können dafür je nach Tarif Zusatzkosten entstehen."",
      ""spokenText"": ""Wenn Sie ins Ausland telefonieren oder unsere Dienste außerhalb Österreichs nutzen, können dafür je nach Tarif Zusatzkosten entstehen.""
    },
    ""ResponseTrigger"": null
  },
  {
    ""ResponseType"": 1,
    ""ResponseValue"": {
      ""text"": ""Weitere Informationen dazu finden in unserem Reiseplaner."",
      ""spokenText"": ""Weitere Informationen dazu finden in unserem Reiseplaner."",
      ""options"": [
        {
          ""text"": ""Reiseplaner"",
          ""spokenText"": ""Reiseplaner"",
          ""url"": ""http://www.t-mobile.at/roaming/""
        }
      ]
    },
    ""ResponseTrigger"": null
  }
]",BILL-015
billing_valueaddedservices,100,none,None,None,None,,"[
  {
    ""ResponseType"": 0,
    ""ResponseValue"": {
      ""text"": ""Mehrwertdienste können Rufnummern mit speziellen Vorwahlen sein, wie z.B. 0900er Nummern. Auch SMS oder MMS Dienste können durch eingehende oder ausgehende Nachrichten Kosten verursachen."",
      ""spokenText"": ""Mehrwertdienste können Rufnummern mit speziellen Vorwahlen sein, wie z.B. 0900er Nummern. Auch SMS oder MMS Dienste können durch eingehende oder ausgehende Nachrichten Kosten verursachen.""
    },
    ""ResponseTrigger"": null
  },
  {
    ""ResponseType"": 1,
    ""ResponseValue"": {
      ""text"": ""Falls Sie diese Dienste auf Ihrer Rechnung haben, finden Sie die genauen Details dazu in Ihrem Einzelgesprächsnachweis. Diese Die können Sie auch jederzeit über Mein T-Mobile selbst sperren."",
      ""spokenText"": ""Falls Sie diese Dienste auf Ihrer Rechnung haben, finden Sie die genauen Details dazu in Ihrem Einzelgesprächsnachweis. Diese Die können Sie auch jederzeit über Mein T-Mobile selbst sperren."",
      ""options"": [
        {
          ""text"": ""Einzelgesprächsnachweis"",
          ""spokenText"": ""Einzelgesprächsnachweis"",
          ""url"": ""https://mein.t-mobile.at/myTNT/portlet.page?shortcut=egn""
        },
        {
          ""text"": ""Dienste sperren"",
          ""spokenText"": ""Dienste sperren"",
          ""url"": ""https://mein.t-mobile.at/myTNT/portlet.page?shortcut=barrings""
        }
      ]
    },
    ""ResponseTrigger"": null
  }
]",BILL-012
billing_tariffchange,100,billing_tariffchangehelp,None,billing_tariffchangehelp,None,,"[
  {
    ""ResponseType"": 1,
    ""ResponseValue"": {
      ""text"": ""Ok. Dann kann ich Ihnen gerne folgende Fragen dazu beantworten:"",
      ""spokenText"": ""Ok. Dann kann ich Ihnen gerne folgende Fragen dazu beantworten:"",
      ""options"": [
        {
          ""text"": ""Was passiert mit der Grundgebühr?"",
          ""spokenText"": ""Was passiert mit der Grundgebühr?"",
          ""nluentityvalue"": ""Was passiert mit der Grundgebuhr?""
        },
        {
          ""text"": ""Wie verrechnen sich Freieinheiten?"",
          ""spokenText"": ""Wie verrechnen sich Freieinheiten?"",
          ""nluentityvalue"": ""Wie verrechnen sich Freieinheiten?""
        }
      ]
    },
    ""ResponseTrigger"": null
  }
]",BILL-017
,90,billing_tariffchangehelp,billing_tariffchangehelp,None,None,,"[
  {
    ""ResponseType"": 1,
    ""ResponseValue"": {
      ""text"": ""Ok. Dann kann ich Ihnen gerne folgende Fragen dazu beantworten:"",
      ""spokenText"": ""Ok. Dann kann ich Ihnen gerne folgende Fragen dazu beantworten:"",
      ""options"": [
        {
          ""text"": ""Was passiert mit der Grundgebühr?"",
          ""spokenText"": ""Was passiert mit der Grundgebühr?"",
          ""nluentityvalue"": ""Was passiert mit der Grundgebuhr?""
        },
        {
          ""text"": ""Wie verrechnen sich Freieinheiten?"",
          ""spokenText"": ""Wie verrechnen sich Freieinheiten"",
          ""nluentityvalue"": ""Wie verrechnen sich Freieinheiten""
        }
      ]
    },
    ""ResponseTrigger"": null
  }
]",BILL-017
,90,billing_adviceoptions,None,billing_adviceoptions,billing_tariffchangehelp,"[('billing_tariffchangehelp', 'basicfeequery')]","[
  {
    ""ResponseType"": 1,
    ""ResponseValue"": {
      ""text"": ""Eine genaue Erklärung dazu finden Sie hier:"",
      ""spokenText"": ""Eine genaue Erklärung dazu finden Sie hier:"",
      ""options"": [
        {
          ""text"": ""Gebühren bei Wechsel"",
          ""spokenText"": ""Gebühren bei Wechsel"",
          ""url"": ""https://www.t-mobile.at/faq/#!rechnung/erste+rechnung/frage/2759""
        }
      ]
    },
    ""ResponseTrigger"": null
  },
  {
    ""ResponseType"": 1,
    ""ResponseValue"": {
      ""text"": ""Immer noch Fragen? Weitere Hilfe bekommen Sie hier…"",
      ""spokenText"": ""Immer noch Fragen? Weitere Hilfe bekommen Sie hier…"",
      ""options"": [
        {
          ""text"": ""Häufige Fragen zur Rechnung"",
          ""spokenText"": ""Häufige Fragen zur Rechnung"",
          ""nluentityvalue"": ""Häufige Fragen zur Rechnung""
        },
        {
          ""text"": ""Frage unsere Community"",
          ""spokenText"": ""Frage unsere Community"",
          ""nluentityvalue"": ""Frage unsere Community""
        }
      ]
    },
    ""ResponseTrigger"": null
  }
]",BILL-018
,90,billing_adviceoptions,billing_adviceoptions,None,billing_tariffchangehelp,"[('billing_tariffchangehelp', 'basicfeequery')]","[
  {
    ""ResponseType"": 1,
    ""ResponseValue"": {
      ""text"": ""Eine genaue Erklärung dazu finden Sie hier:"",
      ""spokenText"": ""Eine genaue Erklärung dazu finden Sie hier:"",
      ""options"": [
        {
          ""text"": ""Gebühren bei Wechsel"",
          ""spokenText"": ""Gebühren bei Wechsel"",
          ""url"": ""https://www.t-mobile.at/faq/#!rechnung/erste+rechnung/frage/2759""
        }
      ]
    },
    ""ResponseTrigger"": null
  },
  {
    ""ResponseType"": 1,
    ""ResponseValue"": {
      ""text"": ""Immer noch Fragen? Weitere Hilfe bekommen Sie hier…"",
      ""spokenText"": ""Immer noch Fragen? Weitere Hilfe bekommen Sie hier…"",
      ""options"": [
        {
          ""text"": ""Häufige Fragen zur Rechnung"",
          ""spokenText"": ""Häufige Fragen zur Rechnung"",
          ""nluentityvalue"": ""Häufige Fragen zur Rechnung""
        },
        {
          ""text"": ""Frage unsere Community"",
          ""spokenText"": ""Frage unsere Community"",
          ""nluentityvalue"": ""Frage unsere Community""
        }
      ]
    },
    ""ResponseTrigger"": null
  }
]",BILL-018
,90,none,None,None,billing_tariffchangehelp,"[('billing_tariffchangehelp', 'freeunitsquery')]",{{intent:billing_freeunits}},
,80,none,None,None,billing_adviceoptions,"[('billing_adviceoptions', 'community')]","[
  {
    ""ResponseType"": 1,
    ""ResponseValue"": {
      ""text"": ""Stellen Sie jetzt ihre Frage an die Community."",
      ""spokenText"": ""Stellen Sie jetzt ihre Frage an die Community."",
      ""options"": [
        {
          ""text"": ""Zur T-Mobile Community"",
          ""spokenText"": ""Zur T-Mobile Community"",
          ""url"": ""https://community.t-mobile.at/""
        }
      ]
    },
    ""ResponseTrigger"": null
  }
]",BILL-019
,80,none,None,None,billing_adviceoptions,"[('billing_adviceoptions', 'faq')]",{{intent:billing_invoice_allquestions}},
billing_freeunits,100,billing_contractcondition_yesno,None,billing_contractcondition_yesno,None,,"[
  {
    ""ResponseType"": 1,
    ""ResponseValue"": {
      ""text"": ""Haben Sie Ihren Handy-Vertrag nach dem 15.09.2015 bei uns abgeschlossen?"",
      ""spokenText"": ""Haben Sie Ihren Handy-Vertrag nach dem 15.09.2015 bei uns abgeschlossen?"",
      ""options"": [
        {
          ""text"": ""Ja"",
          ""spokenText"": ""Ja"",
          ""nluentityvalue"": ""yes""
        },
        {
          ""text"": ""Nein"",
          ""spokenText"": ""Nein"",
          ""nluentityvalue"": ""no""
        }
      ]
    },
    ""ResponseTrigger"": null
  }
]",BILL-020
,90,billing_contractcondition_yesno,billing_contractcondition_yesno,None,None,,"[
  {
    ""ResponseType"": 1,
    ""ResponseValue"": {
      ""text"": ""Haben Sie Ihren Handy-Vertrag nach dem 15.09.2015 bei uns abgeschlossen?"",
      ""spokenText"": ""Haben Sie Ihren Handy-Vertrag nach dem 15.09.2015 bei uns abgeschlossen?"",
      ""options"": [
        {
          ""text"": ""Ja"",
          ""spokenText"": ""Ja"",
          ""nluentityvalue"": ""yes""
        },
        {
          ""text"": ""Nein"",
          ""spokenText"": ""Nein"",
          ""nluentityvalue"": ""no""
        }
      ]
    },
    ""ResponseTrigger"": null
  }
]",BILL-020
,90,billing_helpful_yesno,None,billing_helpful_yesno,billing_contractcondition_yesno,"[('billing_contractcondition_yesno', 'yes')]","[
  {
    ""ResponseType"": 0,
    ""ResponseValue"": {
      ""text"": ""Dann haben Sie einen neuen Vertrag. Seit 15.09.2014 gibt es bei T-Mobile neue Tarife, bei welchen Freiminuten und SMS unlimitiert sind."",
      ""spokenText"": ""Dann haben Sie einen neuen Vertrag. Seit 15.09.2014 gibt es bei T-Mobile neue Tarife, bei welchen Freiminuten und SMS unlimitiert sind.""
    },
    ""ResponseTrigger"": null
  },
  {
    ""ResponseType"": 1,
    ""ResponseValue"": {
      ""text"": ""Konnte ich Ihnen damit helfen?"",
      ""spokenText"": ""Konnte ich Ihnen damit helfen?"",
      ""options"": [
        {
          ""text"": ""Ja"",
          ""spokenText"": ""Ja"",
          ""nluentityvalue"": ""yes""
        },
        {
          ""text"": ""Nein"",
          ""spokenText"": ""Nein"",
          ""nluentityvalue"": ""no""
        }
      ]
    },
    ""ResponseTrigger"": {
      ""timeDelayInSecs"": 5
    }
  }
]",BILL-021
,90,billing_helpful_yesno,billing_helpful_yesno,None,billing_contractcondition_yesno,"[('billing_contractcondition_yesno', 'yes')]","[
  {
    ""ResponseType"": 0,
    ""ResponseValue"": {
      ""text"": ""Dann haben Sie einen neuen Vertrag. Seit 15.09.2014 gibt es bei T-Mobile neue Tarife, bei welchen Freiminuten und SMS unlimitiert sind."",
      ""spokenText"": ""Dann haben Sie einen neuen Vertrag. Seit 15.09.2014 gibt es bei T-Mobile neue Tarife, bei welchen Freiminuten und SMS unlimitiert sind.""
    },
    ""ResponseTrigger"": null
  },
  {
    ""ResponseType"": 1,
    ""ResponseValue"": {
      ""text"": ""Konnte ich Ihnen damit helfen?"",
      ""spokenText"": ""Konnte ich Ihnen damit helfen?"",
      ""options"": [
        {
          ""text"": ""Ja"",
          ""spokenText"": ""Ja"",
          ""nluentityvalue"": ""yes""
        },
        {
          ""text"": ""Nein"",
          ""spokenText"": ""Nein"",
          ""nluentityvalue"": ""no""
        }
      ]
    },
    ""ResponseTrigger"": {
      ""timeDelayInSecs"": 5
    }
  }
]",BILL-021
,90,billing_helpful_yesno,None,billing_helpful_yesno,billing_contractcondition_yesno,"[('billing_contractcondition_yesno', 'no')]","[
  {
    ""ResponseType"": 0,
    ""ResponseValue"": {
      ""text"": ""Anscheinend haben Sie einen alten Vertrag. Im alten Tarifmodell kann es bei Freiminuten und Frei-SMS zu Limitüberschreitungen kommen, da bei einem verkürzten Abrechnungszeitraum auch die Freieinheiten des Tarifs nur anteilsmäßig verfügbar sind. Sollten Sie noch einen Daten-Tarif oder  eine Daten-Option verwenden, müssen Sie auch hier auf Ihren Verbrauch achten."",
      ""spokenText"": ""Anscheinend haben Sie einen alten Vertrag. Im alten Tarifmodell kann es bei Freiminuten und Frei-SMS zu Limitüberschreitungen kommen, da bei einem verkürzten Abrechnungszeitraum auch die Freieinheiten des Tarifs nur anteilsmäßig verfügbar sind. Sollten Sie noch einen Daten-Tarif oder  eine Daten-Option verwenden, müssen Sie auch hier auf Ihren Verbrauch achten.""
    },
    ""ResponseTrigger"": null
  },
  {
    ""ResponseType"": 1,
    ""ResponseValue"": {
      ""text"": ""Konnte ich Ihnen weiterhelfen?"",
      ""spokenText"": ""Konnte ich Ihnen weiterhelfen?"",
      ""options"": [
        {
          ""text"": ""Ja"",
          ""spokenText"": ""Ja"",
          ""nluentityvalue"": ""yes""
        },
        {
          ""text"": ""Nein"",
          ""spokenText"": ""Nein"",
          ""nluentityvalue"": ""no""
        }
      ]
    },
    ""ResponseTrigger"": null
  }
]",BILL-022
,90,billing_helpful_yesno,billing_helpful_yesno,None,billing_contractcondition_yesno,"[('billing_contractcondition_yesno', 'no')]","[
  {
    ""ResponseType"": 0,
    ""ResponseValue"": {
      ""text"": ""Anscheinend haben Sie einen alten Vertrag. Im alten Tarifmodell kann es bei Freiminuten und Frei-SMS zu Limitüberschreitungen kommen, da bei einem verkürzten Abrechnungszeitraum auch die Freieinheiten des Tarifs nur anteilsmäßig verfügbar sind. Sollten Sie noch einen Daten-Tarif oder  eine Daten-Option verwenden, müssen Sie auch hier auf Ihren Verbrauch achten."",
      ""spokenText"": ""Anscheinend haben Sie einen alten Vertrag. Im alten Tarifmodell kann es bei Freiminuten und Frei-SMS zu Limitüberschreitungen kommen, da bei einem verkürzten Abrechnungszeitraum auch die Freieinheiten des Tarifs nur anteilsmäßig verfügbar sind. Sollten Sie noch einen Daten-Tarif oder  eine Daten-Option verwenden, müssen Sie auch hier auf Ihren Verbrauch achten.""
    },
    ""ResponseTrigger"": null
  },
  {
    ""ResponseType"": 1,
    ""ResponseValue"": {
      ""text"": ""Konnte ich Ihnen weiterhelfen?"",
      ""spokenText"": ""Konnte ich Ihnen weiterhelfen?"",
      ""options"": [
        {
          ""text"": ""Ja"",
          ""spokenText"": ""Ja"",
          ""nluentityvalue"": ""yes""
        },
        {
          ""text"": ""Nein"",
          ""spokenText"": ""Nein"",
          ""nluentityvalue"": ""no""
        }
      ]
    },
    ""ResponseTrigger"": null
  }
]",BILL-022
,80,none,None,None,billing_helpful_yesno,"[('billing_helpful_yesno', 'yes')]","[
  {
    ""ResponseType"": 0,
    ""ResponseValue"": {
      ""text"": ""Juhu. Ich helfe Ihnen gerne jederzeit wieder."",
      ""spokenText"": ""Juhu. Ich helfe Ihnen gerne jederzeit wieder.""
    },
    ""ResponseTrigger"": null
  }
]
",BILL-008
,80,billing_moretopics,None,billing_moretopics,billing_helpful_yesno,"[('billing_helpful_yesno', 'no')]","[
  {
    ""ResponseType"": 1,
    ""ResponseValue"": {
      ""text"": ""Hmm, schade… vielleicht hilft Ihnen ja eines dieser Themen weiter?"",
      ""spokenText"": ""Hmm, schade… vielleicht hilft Ihnen ja eines dieser Themen weiter?"",
      ""options"": [
        {
          ""text"": ""Weitere Kostenfaktoren"",
          ""spokenText"": ""Weitere Kostenfaktoren"",
          ""nluentityvalue"": ""Weitere Kostenfaktoren""
        },
        {
          ""text"": ""Mehr zum Thema Rechnung"",
          ""spokenText"": ""Mehr zum Thema Rechnung"",
          ""nluentityvalue"": ""Mehr zum Thema Rechnung""
        },
        {
          ""text"": ""Kundenservice kontaktieren"",
          ""spokenText"": ""Kundenservice kontaktieren"",
          ""nluentityvalue"": ""Kundenservice kontaktieren""
        }
      ]
    },
    ""ResponseTrigger"": null
  }
]",BILL-024
